T/s,I_EBIC/A,I_prim/A,I_P/nA,I_se/nA
14.65,1.18797E-08,2.98738E-08,29.8738,11.87965
14.66666667,1.19097E-08,3.10551E-08,31.0551,11.9097
14.68333333,1.19398E-08,3.01398E-08,30.1398,11.93975
14.7,1.19698E-08,3.01267E-08,30.1267,11.9698
14.71666667,1.19999E-08,3.07745E-08,30.7745,11.99985
14.73333333,1.20299E-08,3.01005E-08,30.1005,12.0299
14.75,1.206E-08,3.07407E-08,30.7407,12.05995
14.76666667,1.209E-08,3.0475E-08,30.475,12.09
14.78333333,1.21201E-08,3.07356E-08,30.7356,12.12005
14.8,1.21501E-08,3.11648E-08,31.1648,12.1501
14.81666667,1.2184E-08,3.09437E-08,30.9437,12.18396667
14.83333333,1.22178E-08,3.09773E-08,30.9773,12.21783333
14.85,1.22517E-08,3.07377E-08,30.7377,12.2517
14.86666667,1.22856E-08,3.11174E-08,31.1174,12.28556667
14.88333333,1.23194E-08,3.12701E-08,31.2701,12.31943333
14.9,1.23533E-08,3.1845E-08,31.845,12.3533
14.91666667,1.23652E-08,3.22586E-08,32.2586,12.36516667
14.93333333,1.2377E-08,3.11396E-08,31.1396,12.37703333
14.95,1.23889E-08,3.21365E-08,32.1365,12.3889
14.96666667,1.24008E-08,3.1527E-08,31.527,12.40076667
14.98333333,1.24126E-08,3.12154E-08,31.2154,12.41263333
15,1.24245E-08,3.11036E-08,31.1036,12.4245
15.01666667,1.2436E-08,3.18369E-08,31.8369,12.43603333
15.03333333,1.24476E-08,3.27342E-08,32.7342,12.44756667
15.05,1.24591E-08,3.26861E-08,32.6861,12.4591
15.06666667,1.24706E-08,3.22421E-08,32.2421,12.47063333
15.08333333,1.24822E-08,3.27561E-08,32.7561,12.48216667
15.1,1.24937E-08,3.21107E-08,32.1107,12.4937
15.11666667,1.24942E-08,3.20578E-08,32.0578,12.49415
15.13333333,1.24946E-08,3.19168E-08,31.9168,12.4946
15.15,1.24951E-08,3.13138E-08,31.3138,12.49505
15.16666667,1.24955E-08,3.18879E-08,31.8879,12.4955
15.18333333,1.2496E-08,3.28224E-08,32.8224,12.49595
15.2,1.24964E-08,3.18922E-08,31.8922,12.4964
15.21666667,1.24969E-08,3.17458E-08,31.7458,12.49685
15.23333333,1.24973E-08,3.24549E-08,32.4549,12.4973
15.25,1.24978E-08,3.25895E-08,32.5895,12.49775
15.26666667,1.24982E-08,3.15495E-08,31.5495,12.4982
15.28333333,1.24987E-08,3.24175E-08,32.4175,12.49865
15.3,1.24991E-08,3.16939E-08,31.6939,12.4991
15.31666667,1.25057E-08,3.19665E-08,31.9665,12.5057
15.33333333,1.25123E-08,3.13203E-08,31.3203,12.5123
15.35,1.25189E-08,3.15689E-08,31.5689,12.5189
15.36666667,1.25255E-08,3.24107E-08,32.4107,12.5255
15.38333333,1.25321E-08,3.28422E-08,32.8422,12.5321
15.4,1.25387E-08,3.15127E-08,31.5127,12.5387
15.41666667,1.25441E-08,3.23859E-08,32.3859,12.5441
15.43333333,1.25495E-08,3.14275E-08,31.4275,12.5495
15.45,1.25549E-08,3.26344E-08,32.6344,12.5549
15.46666667,1.25603E-08,3.21002E-08,32.1002,12.5603
15.48333333,1.25657E-08,3.1729E-08,31.729,12.5657
15.5,1.25711E-08,3.2422E-08,32.422,12.5711
15.51666667,1.25758E-08,3.17695E-08,31.7695,12.57583333
15.53333333,1.25806E-08,3.27203E-08,32.7203,12.58056667
15.55,1.25853E-08,3.18926E-08,31.8926,12.5853
15.56666667,1.259E-08,3.24619E-08,32.4619,12.59003333
15.58333333,1.25948E-08,3.24569E-08,32.4569,12.59476667
15.6,1.25995E-08,3.24064E-08,32.4064,12.5995
15.61666667,1.25961E-08,3.29585E-08,32.9585,12.59613333
15.63333333,1.25928E-08,3.19959E-08,31.9959,12.59276667
15.65,1.25894E-08,3.24724E-08,32.4724,12.5894
15.66666667,1.2586E-08,3.15525E-08,31.5525,12.58603333
15.68333333,1.25827E-08,3.19915E-08,31.9915,12.58266667
15.7,1.25793E-08,3.22587E-08,32.2587,12.5793
15.71666667,1.25808E-08,3.24041E-08,32.4041,12.58080833
15.73333333,1.25823E-08,3.2101E-08,32.101,12.58231667
15.75,1.25838E-08,3.267E-08,32.67,12.583825
15.76666667,1.25853E-08,3.20353E-08,32.0353,12.58533333
15.78333333,1.25868E-08,3.18307E-08,31.8307,12.58684167
15.8,1.25884E-08,3.30991E-08,33.0991,12.58835
15.81666667,1.25899E-08,3.21425E-08,32.1425,12.58985833
15.83333333,1.25914E-08,3.21072E-08,32.1072,12.59136667
15.85,1.25929E-08,3.24181E-08,32.4181,12.592875
15.86666667,1.25944E-08,3.24324E-08,32.4324,12.59438333
15.88333333,1.25959E-08,3.19373E-08,31.9373,12.59589167
15.9,1.25974E-08,3.24139E-08,32.4139,12.5974
15.91666667,1.25932E-08,3.18463E-08,31.8463,12.59316667
15.93333333,1.25889E-08,3.20175E-08,32.0175,12.58893333
15.95,1.25847E-08,3.17957E-08,31.7957,12.5847
15.96666667,1.25805E-08,3.14942E-08,31.4942,12.58046667
15.98333333,1.25762E-08,3.23587E-08,32.3587,12.57623333
16,1.2572E-08,3.29058E-08,32.9058,12.572
16.01666667,1.25682E-08,3.17879E-08,31.7879,12.56818333
16.03333333,1.25644E-08,3.19795E-08,31.9795,12.56436667
16.05,1.25606E-08,3.16974E-08,31.6974,12.56055
16.06666667,1.25567E-08,3.21561E-08,32.1561,12.55673333
16.08333333,1.25529E-08,3.19523E-08,31.9523,12.55291667
16.1,1.25491E-08,3.1518E-08,31.518,12.5491
16.11666667,1.25463E-08,3.18576E-08,31.8576,12.54626667
16.13333333,1.25434E-08,3.21145E-08,32.1145,12.54343333
16.15,1.25406E-08,3.21544E-08,32.1544,12.5406
16.16666667,1.25378E-08,3.13807E-08,31.3807,12.53776667
16.18333333,1.25349E-08,3.21332E-08,32.1332,12.53493333
16.2,1.25321E-08,3.17758E-08,31.7758,12.5321
16.21666667,1.25264E-08,3.21906E-08,32.1906,12.52641667
16.23333333,1.25207E-08,3.16085E-08,31.6085,12.52073333
16.25,1.25151E-08,3.20985E-08,32.0985,12.51505
16.26666667,1.25094E-08,3.15988E-08,31.5988,12.50936667
16.28333333,1.25037E-08,3.19597E-08,31.9597,12.50368333
16.3,1.2498E-08,3.23886E-08,32.3886,12.498
16.31666667,1.24932E-08,3.28793E-08,32.8793,12.49323333
16.33333333,1.24885E-08,3.2119E-08,32.119,12.48846667
16.35,1.24837E-08,3.28439E-08,32.8439,12.4837
16.36666667,1.24789E-08,3.21899E-08,32.1899,12.47893333
16.38333333,1.24742E-08,3.25525E-08,32.5525,12.47416667
16.4,1.24694E-08,3.12778E-08,31.2778,12.4694
16.41666667,1.24646E-08,3.19523E-08,31.9523,12.46463333
16.43333333,1.24599E-08,3.12901E-08,31.2901,12.45986667
16.45,1.24551E-08,3.12877E-08,31.2877,12.4551
16.46666667,1.24503E-08,3.21391E-08,32.1391,12.45033333
16.48333333,1.24456E-08,3.17066E-08,31.7066,12.44556667
16.5,1.24408E-08,3.203E-08,32.03,12.4408
16.51666667,1.24363E-08,3.15644E-08,31.5644,12.43631667
16.53333333,1.24318E-08,3.24649E-08,32.4649,12.43183333
16.55,1.24274E-08,3.21509E-08,32.1509,12.42735
16.56666667,1.24229E-08,3.21629E-08,32.1629,12.42286667
16.58333333,1.24184E-08,3.24985E-08,32.4985,12.41838333
16.6,1.24139E-08,3.17732E-08,31.7732,12.4139
16.61666667,1.24104E-08,3.23893E-08,32.3893,12.41036667
16.63333333,1.24068E-08,3.23132E-08,32.3132,12.40683333
16.65,1.24033E-08,3.18081E-08,31.8081,12.4033
16.66666667,1.23998E-08,3.13362E-08,31.3362,12.39976667
16.68333333,1.23962E-08,3.15011E-08,31.5011,12.39623333
16.7,1.23927E-08,3.1428E-08,31.428,12.3927
16.71666667,1.23888E-08,3.20052E-08,32.0052,12.38881667
16.73333333,1.23849E-08,3.20548E-08,32.0548,12.38493333
16.75,1.23811E-08,3.13414E-08,31.3414,12.38105
16.76666667,1.23772E-08,3.24532E-08,32.4532,12.37716667
16.78333333,1.23733E-08,3.17691E-08,31.7691,12.37328333
16.8,1.23694E-08,3.18068E-08,31.8068,12.3694
16.81666667,1.23602E-08,3.1684E-08,31.684,12.36023333
16.83333333,1.23511E-08,3.1058E-08,31.058,12.35106667
16.85,1.23419E-08,3.15628E-08,31.5628,12.3419
16.86666667,1.23327E-08,3.13479E-08,31.3479,12.33273333
16.88333333,1.23236E-08,3.14353E-08,31.4353,12.32356667
16.9,1.23144E-08,3.12086E-08,31.2086,12.3144
16.91666667,1.23098E-08,3.17212E-08,31.7212,12.30975833
16.93333333,1.23051E-08,3.21992E-08,32.1992,12.30511667
16.95,1.23005E-08,3.22048E-08,32.2048,12.300475
16.96666667,1.22958E-08,3.17167E-08,31.7167,12.29583333
16.98333333,1.22912E-08,3.12248E-08,31.2248,12.29119167
17,1.22866E-08,3.18672E-08,31.8672,12.28655
17.01666667,1.22819E-08,3.17111E-08,31.7111,12.28190833
17.03333333,1.22773E-08,3.0904E-08,30.904,12.27726667
17.05,1.22726E-08,3.14222E-08,31.4222,12.272625
17.06666667,1.2268E-08,3.14622E-08,31.4622,12.26798333
17.08333333,1.22633E-08,3.18735E-08,31.8735,12.26334167
17.1,1.22587E-08,3.09285E-08,30.9285,12.2587
17.11666667,1.22618E-08,3.16342E-08,31.6342,12.2618
17.13333333,1.22649E-08,3.09415E-08,30.9415,12.2649
17.15,1.2268E-08,3.1048E-08,31.048,12.268
17.16666667,1.22711E-08,3.13834E-08,31.3834,12.2711
17.18333333,1.22742E-08,3.10064E-08,31.0064,12.2742
17.2,1.22773E-08,3.20383E-08,32.0383,12.2773
17.21666667,1.22722E-08,3.22415E-08,32.2415,12.2722
17.23333333,1.22671E-08,3.15285E-08,31.5285,12.2671
17.25,1.2262E-08,3.22461E-08,32.2461,12.262
17.26666667,1.22569E-08,3.13187E-08,31.3187,12.2569
17.28333333,1.22518E-08,3.19581E-08,31.9581,12.2518
17.3,1.22467E-08,3.19334E-08,31.9334,12.2467
17.31666667,1.2244E-08,3.14448E-08,31.4448,12.24396667
17.33333333,1.22412E-08,3.08762E-08,30.8762,12.24123333
17.35,1.22385E-08,3.14558E-08,31.4558,12.2385
17.36666667,1.22358E-08,3.15638E-08,31.5638,12.23576667
17.38333333,1.2233E-08,3.2074E-08,32.074,12.23303333
17.4,1.22303E-08,3.10567E-08,31.0567,12.2303
17.41666667,1.22219E-08,3.10648E-08,31.0648,12.22188333
17.43333333,1.22135E-08,3.15464E-08,31.5464,12.21346667
17.45,1.22051E-08,3.11063E-08,31.1063,12.20505
17.46666667,1.21966E-08,3.18787E-08,31.8787,12.19663333
17.48333333,1.21882E-08,3.07648E-08,30.7648,12.18821667
17.5,1.21798E-08,3.17319E-08,31.7319,12.1798
17.51666667,1.21787E-08,3.17598E-08,31.7598,12.17865
17.53333333,1.21775E-08,3.1121E-08,31.121,12.1775
17.55,1.21764E-08,3.17917E-08,31.7917,12.17635
17.56666667,1.21752E-08,3.08392E-08,30.8392,12.1752
17.58333333,1.21741E-08,3.13978E-08,31.3978,12.17405
17.6,1.21729E-08,3.14406E-08,31.4406,12.1729
17.61666667,1.21718E-08,3.16353E-08,31.6353,12.17175
17.63333333,1.21706E-08,3.0661E-08,30.661,12.1706
17.65,1.21695E-08,3.14955E-08,31.4955,12.16945
17.66666667,1.21683E-08,3.12648E-08,31.2648,12.1683
17.68333333,1.21672E-08,3.10812E-08,31.0812,12.16715
17.7,1.2166E-08,3.14644E-08,31.4644,12.166
17.71666667,1.21673E-08,3.06912E-08,30.6912,12.16733333
17.73333333,1.21687E-08,3.13189E-08,31.3189,12.16866667
17.75,1.217E-08,3.10479E-08,31.0479,12.17
17.76666667,1.21713E-08,3.10256E-08,31.0256,12.17133333
17.78333333,1.21727E-08,3.13101E-08,31.3101,12.17266667
17.8,1.2174E-08,3.10058E-08,31.0058,12.174
17.81666667,1.21781E-08,3.1348E-08,31.348,12.17806667
17.83333333,1.21821E-08,3.17475E-08,31.7475,12.18213333
17.85,1.21862E-08,3.14596E-08,31.4596,12.1862
17.86666667,1.21903E-08,3.15666E-08,31.5666,12.19026667
17.88333333,1.21943E-08,3.16791E-08,31.6791,12.19433333
17.9,1.21984E-08,3.15515E-08,31.5515,12.1984
17.91666667,1.22018E-08,3.09136E-08,30.9136,12.2018
17.93333333,1.22052E-08,3.06618E-08,30.6618,12.2052
17.95,1.22086E-08,3.05997E-08,30.5997,12.2086
17.96666667,1.2212E-08,3.06742E-08,30.6742,12.212
17.98333333,1.22154E-08,3.18222E-08,31.8222,12.2154
18,1.22188E-08,3.20075E-08,32.0075,12.2188
18.01666667,1.22194E-08,3.10757E-08,31.0757,12.2194
18.03333333,1.222E-08,3.12272E-08,31.2272,12.22
18.05,1.22206E-08,3.16254E-08,31.6254,12.2206
18.06666667,1.22212E-08,3.21014E-08,32.1014,12.2212
18.08333333,1.22218E-08,3.06656E-08,30.6656,12.2218
18.1,1.22224E-08,3.10326E-08,31.0326,12.2224
18.11666667,1.22235E-08,3.19096E-08,31.9096,12.22345833
18.13333333,1.22245E-08,3.18506E-08,31.8506,12.22451667
18.15,1.22256E-08,3.14118E-08,31.4118,12.225575
18.16666667,1.22266E-08,3.09554E-08,30.9554,12.22663333
18.18333333,1.22277E-08,3.05817E-08,30.5817,12.22769167
18.2,1.22288E-08,3.06494E-08,30.6494,12.22875
18.21666667,1.22298E-08,3.17585E-08,31.7585,12.22980833
18.23333333,1.22309E-08,3.17626E-08,31.7626,12.23086667
18.25,1.22319E-08,3.17191E-08,31.7191,12.231925
18.26666667,1.2233E-08,3.06881E-08,30.6881,12.23298333
18.28333333,1.2234E-08,3.17157E-08,31.7157,12.23404167
18.3,1.22351E-08,3.20931E-08,32.0931,12.2351
18.31666667,1.22362E-08,3.14427E-08,31.4427,12.23618333
18.33333333,1.22373E-08,3.07702E-08,30.7702,12.23726667
18.35,1.22384E-08,3.10844E-08,31.0844,12.23835
18.36666667,1.22394E-08,3.21234E-08,32.1234,12.23943333
18.38333333,1.22405E-08,3.11787E-08,31.1787,12.24051667
18.4,1.22416E-08,3.06624E-08,30.6624,12.2416
18.41666667,1.22421E-08,3.20061E-08,32.0061,12.24205
18.43333333,1.22425E-08,3.16573E-08,31.6573,12.2425
18.45,1.2243E-08,3.12628E-08,31.2628,12.24295
18.46666667,1.22434E-08,3.11389E-08,31.1389,12.2434
18.48333333,1.22439E-08,3.1083E-08,31.083,12.24385
18.5,1.22443E-08,3.0626E-08,30.626,12.2443
18.51666667,1.22578E-08,3.10186E-08,31.0186,12.25775
18.53333333,1.22712E-08,3.10918E-08,31.0918,12.2712
18.55,1.22847E-08,3.13938E-08,31.3938,12.28465
18.56666667,1.22981E-08,3.08669E-08,30.8669,12.2981
18.58333333,1.23116E-08,3.16226E-08,31.6226,12.31155
18.6,1.2325E-08,3.1097E-08,31.097,12.325
18.61666667,1.23413E-08,3.18951E-08,31.8951,12.34128333
18.63333333,1.23576E-08,3.23383E-08,32.3383,12.35756667
18.65,1.23739E-08,3.20058E-08,32.0058,12.37385
18.66666667,1.23901E-08,3.11983E-08,31.1983,12.39013333
18.68333333,1.24064E-08,3.2149E-08,32.149,12.40641667
18.7,1.24227E-08,3.17593E-08,31.7593,12.4227
18.71666667,1.24324E-08,3.21482E-08,32.1482,12.43238333
18.73333333,1.24421E-08,3.14809E-08,31.4809,12.44206667
18.75,1.24518E-08,3.18267E-08,31.8267,12.45175
18.76666667,1.24614E-08,3.24744E-08,32.4744,12.46143333
18.78333333,1.24711E-08,3.27757E-08,32.7757,12.47111667
18.8,1.24808E-08,3.26243E-08,32.6243,12.4808
18.81666667,1.24905E-08,3.21372E-08,32.1372,12.49048333
18.83333333,1.25002E-08,3.1509E-08,31.509,12.50016667
18.85,1.25099E-08,3.19414E-08,31.9414,12.50985
18.86666667,1.25195E-08,3.23602E-08,32.3602,12.51953333
18.88333333,1.25292E-08,3.15879E-08,31.5879,12.52921667
18.9,1.25389E-08,3.18139E-08,31.8139,12.5389
18.91666667,1.25502E-08,3.19003E-08,31.9003,12.55016667
18.93333333,1.25614E-08,3.23368E-08,32.3368,12.56143333
18.95,1.25727E-08,3.28276E-08,32.8276,12.5727
18.96666667,1.2584E-08,3.25181E-08,32.5181,12.58396667
18.98333333,1.25952E-08,3.24923E-08,32.4923,12.59523333
19,1.26065E-08,3.31678E-08,33.1678,12.6065
19.01666667,1.26058E-08,3.24263E-08,32.4263,12.60578333
19.03333333,1.26051E-08,3.17297E-08,31.7297,12.60506667
19.05,1.26044E-08,3.23535E-08,32.3535,12.60435
19.06666667,1.26036E-08,3.23525E-08,32.3525,12.60363333
19.08333333,1.26029E-08,3.22082E-08,32.2082,12.60291667
19.1,1.26022E-08,3.23663E-08,32.3663,12.6022
19.11666667,1.26093E-08,3.31055E-08,33.1055,12.6093
19.13333333,1.26164E-08,3.29338E-08,32.9338,12.6164
19.15,1.26235E-08,3.17101E-08,31.7101,12.6235
19.16666667,1.26306E-08,3.2378E-08,32.378,12.6306
19.18333333,1.26377E-08,3.17872E-08,31.7872,12.6377
19.2,1.26448E-08,3.18375E-08,31.8375,12.6448
19.21666667,1.26307E-08,3.2503E-08,32.503,12.6307
19.23333333,1.26166E-08,3.2993E-08,32.993,12.6166
19.25,1.26025E-08,3.18289E-08,31.8289,12.6025
19.26666667,1.25884E-08,3.22475E-08,32.2475,12.5884
19.28333333,1.25743E-08,3.30368E-08,33.0368,12.5743
19.3,1.25602E-08,3.15101E-08,31.5101,12.5602
19.31666667,1.24964E-08,3.14419E-08,31.4419,12.496375
19.33333333,1.24326E-08,3.1561E-08,31.561,12.43255
19.35,1.23687E-08,3.22851E-08,32.2851,12.368725
19.36666667,1.23049E-08,3.12897E-08,31.2897,12.3049
19.38333333,1.22411E-08,3.11654E-08,31.1654,12.241075
19.4,1.21773E-08,3.1268E-08,31.268,12.17725
19.41666667,1.21134E-08,3.11926E-08,31.1926,12.113425
19.43333333,1.20496E-08,3.13931E-08,31.3931,12.0496
19.45,1.19858E-08,3.11233E-08,31.1233,11.985775
19.46666667,1.1922E-08,3.01987E-08,30.1987,11.92195
19.48333333,1.18581E-08,3.07727E-08,30.7727,11.858125
19.5,1.17943E-08,2.95985E-08,29.5985,11.7943
19.51666667,1.17036E-08,3.02104E-08,30.2104,11.7036
19.53333333,1.16129E-08,2.97447E-08,29.7447,11.6129
19.55,1.15222E-08,2.89132E-08,28.9132,11.5222
19.56666667,1.14315E-08,2.99648E-08,29.9648,11.4315
19.58333333,1.13408E-08,2.85156E-08,28.5156,11.3408
19.6,1.12501E-08,2.94863E-08,29.4863,11.2501
19.61666667,1.11893E-08,2.90531E-08,29.0531,11.18928333
19.63333333,1.11285E-08,2.85878E-08,28.5878,11.12846667
19.65,1.10677E-08,2.82999E-08,28.2999,11.06765
19.66666667,1.10068E-08,2.80411E-08,28.0411,11.00683333
19.68333333,1.0946E-08,2.85404E-08,28.5404,10.94601667
19.7,1.08852E-08,2.8214E-08,28.214,10.8852
19.71666667,1.07965E-08,2.71448E-08,27.1448,10.7965
19.73333333,1.07078E-08,2.79899E-08,27.9899,10.7078
19.75,1.06191E-08,2.76685E-08,27.6685,10.6191
19.76666667,1.05304E-08,2.75574E-08,27.5574,10.5304
19.78333333,1.04417E-08,2.63234E-08,26.3234,10.4417
19.8,1.0353E-08,2.68937E-08,26.8937,10.353
19.81666667,1.01257E-08,2.53561E-08,25.3561,10.12572667
19.83333333,9.89845E-09,2.54504E-08,25.4504,9.898453333
19.85,9.67118E-09,2.48687E-08,24.8687,9.67118
19.86666667,9.44391E-09,2.37568E-08,23.7568,9.443906667
19.88333333,9.21663E-09,2.37582E-08,23.7582,9.216633333
19.9,8.98936E-09,2.29452E-08,22.9452,8.98936
19.91666667,8.89935E-09,2.27465E-08,22.7465,8.899348333
19.93333333,8.80934E-09,2.30952E-08,23.0952,8.809336667
19.95,8.71933E-09,2.19725E-08,21.9725,8.719325
19.96666667,8.62931E-09,2.25096E-08,22.5096,8.629313333
19.98333333,8.5393E-09,2.15911E-08,21.5911,8.539301667
20,8.44929E-09,2.19218E-08,21.9218,8.44929
20.01666667,8.35928E-09,2.12756E-08,21.2756,8.359278333
20.03333333,8.26927E-09,2.06824E-08,20.6824,8.269266667
20.05,8.17926E-09,2.07617E-08,20.7617,8.179255
20.06666667,8.08924E-09,2.04019E-08,20.4019,8.089243333
20.08333333,7.99923E-09,2.03385E-08,20.3385,7.999231667
20.1,7.90922E-09,1.98666E-08,19.8666,7.90922
20.11666667,7.81921E-09,2.04718E-08,20.4718,7.819208333
20.13333333,7.7292E-09,1.99461E-08,19.9461,7.729196667
20.15,7.63919E-09,1.93268E-08,19.3268,7.639185
20.16666667,7.54917E-09,1.90735E-08,19.0735,7.549173333
20.18333333,7.45916E-09,1.90537E-08,19.0537,7.459161667
20.2,7.36915E-09,1.90175E-08,19.0175,7.36915
20.21666667,7.30556E-09,1.84234E-08,18.4234,7.30556
20.23333333,7.24197E-09,1.82951E-08,18.2951,7.24197
20.25,7.17838E-09,1.86114E-08,18.6114,7.17838
20.26666667,7.11479E-09,1.78159E-08,17.8159,7.11479
20.28333333,7.0512E-09,1.8244E-08,18.244,7.0512
20.3,6.98761E-09,1.79807E-08,17.9807,6.98761
20.31666667,6.92402E-09,1.76133E-08,17.6133,6.92402
20.33333333,6.86043E-09,1.79621E-08,17.9621,6.86043
20.35,6.79684E-09,1.74693E-08,17.4693,6.79684
20.36666667,6.73325E-09,1.76036E-08,17.6036,6.73325
20.38333333,6.66966E-09,1.69526E-08,16.9526,6.66966
20.4,6.60607E-09,1.69165E-08,16.9165,6.60607
20.41666667,6.53444E-09,1.70008E-08,17.0008,6.534435
20.43333333,6.4628E-09,1.67136E-08,16.7136,6.4628
20.45,6.39117E-09,1.6062E-08,16.062,6.391165
20.46666667,6.31953E-09,1.61164E-08,16.1164,6.31953
20.48333333,6.2479E-09,1.56245E-08,15.6245,6.247895
20.5,6.17626E-09,1.57158E-08,15.7158,6.17626
20.51666667,6.10463E-09,1.60215E-08,16.0215,6.104625
20.53333333,6.03299E-09,1.54522E-08,15.4522,6.03299
20.55,5.96136E-09,1.56019E-08,15.6019,5.961355
20.56666667,5.88972E-09,1.5408E-08,15.408,5.88972
20.58333333,5.81809E-09,1.50132E-08,15.0132,5.818085
20.6,5.74645E-09,1.49297E-08,14.9297,5.74645
20.61666667,5.6994E-09,1.45124E-08,14.5124,5.6993975
20.63333333,5.65235E-09,1.48399E-08,14.8399,5.652345
20.65,5.60529E-09,1.42945E-08,14.2945,5.6052925
20.66666667,5.55824E-09,1.43921E-08,14.3921,5.55824
20.68333333,5.51119E-09,1.40646E-08,14.0646,5.5111875
20.7,5.46414E-09,1.3845E-08,13.845,5.464135
20.71666667,5.41708E-09,1.38867E-08,13.8867,5.4170825
20.73333333,5.37003E-09,1.35467E-08,13.5467,5.37003
20.75,5.32298E-09,1.37181E-08,13.7181,5.3229775
20.76666667,5.27593E-09,1.3855E-08,13.855,5.275925
20.78333333,5.22887E-09,1.34896E-08,13.4896,5.2288725
20.8,5.18182E-09,1.32339E-08,13.2339,5.18182
20.81666667,5.10815E-09,1.31519E-08,13.1519,5.108145
20.83333333,5.03447E-09,1.27632E-08,12.7632,5.03447
20.85,4.9608E-09,1.2864E-08,12.864,4.960795
20.86666667,4.88712E-09,1.2659E-08,12.659,4.88712
20.88333333,4.81345E-09,1.20794E-08,12.0794,4.813445
20.9,4.73977E-09,1.19543E-08,11.9543,4.73977
20.91666667,4.6661E-09,1.19277E-08,11.9277,4.666095
20.93333333,4.59242E-09,1.18012E-08,11.8012,4.59242
20.95,4.51875E-09,1.16973E-08,11.6973,4.518745
20.96666667,4.44507E-09,1.1551E-08,11.551,4.44507
20.98333333,4.3714E-09,1.12601E-08,11.2601,4.371395
21,4.29772E-09,1.12372E-08,11.2372,4.29772
21.01666667,4.25317E-09,1.08132E-08,10.8132,4.25317
21.03333333,4.20862E-09,1.08508E-08,10.8508,4.20862
21.05,4.16407E-09,1.04602E-08,10.4602,4.16407
21.06666667,4.11952E-09,1.06856E-08,10.6856,4.11952
21.08333333,4.07497E-09,1.02633E-08,10.2633,4.07497
21.1,4.03042E-09,1.03599E-08,10.3599,4.03042
21.11666667,3.98587E-09,1.03167E-08,10.3167,3.98587
21.13333333,3.94132E-09,1.01283E-08,10.1283,3.94132
21.15,3.89677E-09,9.92699E-09,9.92699,3.89677
21.16666667,3.85222E-09,9.94372E-09,9.94372,3.85222
21.18333333,3.80767E-09,9.75208E-09,9.75208,3.80767
21.2,3.76312E-09,9.53048E-09,9.53048,3.76312
21.21666667,3.72904E-09,9.50175E-09,9.50175,3.729038333
21.23333333,3.69496E-09,9.33089E-09,9.33089,3.694956667
21.25,3.66088E-09,9.6215E-09,9.6215,3.660875
21.26666667,3.62679E-09,9.25854E-09,9.25854,3.626793333
21.28333333,3.59271E-09,9.22688E-09,9.22688,3.592711667
21.3,3.55863E-09,9.2846E-09,9.2846,3.55863
21.31666667,3.52455E-09,9.15113E-09,9.15113,3.524548333
21.33333333,3.49047E-09,9.16323E-09,9.16323,3.490466667
21.35,3.45639E-09,8.96896E-09,8.96896,3.456385
21.36666667,3.4223E-09,8.84855E-09,8.84855,3.422303333
21.38333333,3.38822E-09,8.54999E-09,8.54999,3.388221667
21.4,3.35414E-09,8.81808E-09,8.81808,3.35414
21.41666667,3.31479E-09,8.60622E-09,8.60622,3.314789167
21.43333333,3.27544E-09,8.47883E-09,8.47883,3.275438333
21.45,3.23609E-09,8.29012E-09,8.29012,3.2360875
21.46666667,3.19674E-09,8.24664E-09,8.24664,3.196736667
21.48333333,3.15739E-09,7.93936E-09,7.93936,3.157385833
21.5,3.11804E-09,8.07765E-09,8.07765,3.118035
21.51666667,3.07868E-09,8.04051E-09,8.04051,3.078684167
21.53333333,3.03933E-09,7.70989E-09,7.70989,3.039333333
21.55,2.99998E-09,7.87987E-09,7.87987,2.9999825
21.56666667,2.96063E-09,7.48869E-09,7.48869,2.960631667
21.58333333,2.92128E-09,7.41297E-09,7.41297,2.921280833
21.6,2.88193E-09,7.29632E-09,7.29632,2.88193
21.61666667,2.84948E-09,7.48826E-09,7.48826,2.849475
21.63333333,2.81702E-09,7.13162E-09,7.13162,2.81702
21.65,2.78457E-09,7.08037E-09,7.08037,2.784565
21.66666667,2.75211E-09,7.02391E-09,7.02391,2.75211
21.68333333,2.71966E-09,6.87509E-09,6.87509,2.719655
21.7,2.6872E-09,6.92983E-09,6.92983,2.6872
21.71666667,2.65475E-09,6.666E-09,6.666,2.654745
21.73333333,2.62229E-09,6.84259E-09,6.84259,2.62229
21.75,2.58984E-09,6.77119E-09,6.77119,2.589835
21.76666667,2.55738E-09,6.66216E-09,6.66216,2.55738
21.78333333,2.52493E-09,6.55444E-09,6.55444,2.524925
21.8,2.49247E-09,6.48282E-09,6.48282,2.49247
21.81666667,2.46281E-09,6.1817E-09,6.1817,2.462809167
21.83333333,2.43315E-09,6.2787E-09,6.2787,2.433148333
21.85,2.40349E-09,6.04336E-09,6.04336,2.4034875
21.86666667,2.37383E-09,5.95913E-09,5.95913,2.373826667
21.88333333,2.34417E-09,6.0396E-09,6.0396,2.344165833
21.9,2.31451E-09,5.87099E-09,5.87099,2.314505
21.91666667,2.28484E-09,5.92961E-09,5.92961,2.284844167
21.93333333,2.25518E-09,5.67348E-09,5.67348,2.255183333
21.95,2.22552E-09,5.59921E-09,5.59921,2.2255225
21.96666667,2.19586E-09,5.52826E-09,5.52826,2.195861667
21.98333333,2.1662E-09,5.67944E-09,5.67944,2.166200833
22,2.13654E-09,5.45621E-09,5.45621,2.13654
