X,Y,Edep
89,59,0.001323015
89,60,0.001422308
89,61,0.000952853
89,62,0.001059474
89,63,0.001282481
89,64,0.001948079
89,65,0.001926452
89,66,0.001881532
89,67,0.002803054
89,68,0.002424254
89,69,0.004081076
89,70,0.002034413
89,71,0.001870518
89,72,0.002149517
89,73,0.006008469
89,74,0.005774758
89,75,0.004371441
89,76,0.005445689
89,77,0.004001159
89,78,0.004966033
89,79,0.004386672
89,80,0.006195076
89,81,0.005084437
89,82,0.008670274
89,83,0.007791415
89,84,0.010336912
89,85,0.011673643
89,86,0.011164985
89,87,0.014164873
89,88,0.015471366
89,89,0.019089912
89,90,0.022398927
89,91,0.027671687
89,92,0.026376442
89,93,0.029055961
89,94,0.036169196
89,95,0.036558595
89,96,0.040690508
89,97,0.052276626
89,98,0.05445267
89,99,0.049441814
89,100,0.050246115
89,101,0.056774588
89,102,0.049675139
89,103,0.040021017
89,104,0.038849585
89,105,0.033981097
89,106,0.029188329
89,107,0.030537025
89,108,0.02797237
89,109,0.023089534
89,110,0.020873202
89,111,0.01971749
89,112,0.017219353
89,113,0.014767249
89,114,0.013854458
89,115,0.00880171
89,116,0.008486811
89,117,0.00886745
89,118,0.007007956
89,119,0.005463713
89,120,0.005517194
89,121,0.006041406
89,122,0.00316947
89,123,0.00487975
89,124,0.006005973
89,125,0.004197054
89,126,0.002214476
89,127,0.001587117
89,128,0.001739205
89,129,0.00208391
89,130,0.001856954
89,131,0.001742014
89,132,0.001595839
89,133,0.001324309
89,134,0.00153306
89,135,0.001666416
89,136,0.00096406
89,137,0.001459288
89,138,0.003202843
89,139,0.00245762
89,140,0.000668893
89,141,0.001942991
89,142,0.000957839
89,143,0.002312032
89,144,0.000541558
89,145,0.001417095
89,146,0.00069344
89,147,0.0006884
89,148,0.00095113
89,149,0.00103113
89,150,0.000531229
89,151,0.000930532
89,152,0.000474178
89,153,0.000632517
89,154,0.001757721
89,155,0.001278952
89,156,0.00083683
89,157,0.001425106
89,158,0.000250009
89,159,0.000209994
89,160,0.000503825
89,161,0.000389618
89,162,0.000200258
89,163,0.000230029
89,164,0.000197666
89,165,0.000239578
89,166,0.000185716
89,167,0.001266569
89,168,0.000246893
89,169,0.00053199
89,170,0.000306052
89,171,0.000185807
89,172,0.000249255
89,173,0.000539962
89,174,0.000174502
89,175,0.000364634
89,176,0.00038641
89,177,0.000169998
89,178,0.000480072
89,179,8.64925E-05
89,180,9.29209E-05
89,181,0.00025892
89,182,0.001183474
89,183,9.18069E-05
89,184,0.000103765
89,185,7.44817E-05
89,186,8.51864E-05
89,187,7.06747E-05
89,188,6.25474E-05
89,189,9.85725E-05
89,190,7.11677E-05
89,191,6.29982E-05
89,192,3.02453E-05
89,193,4.26017E-05
89,194,5.50795E-05
89,195,8.99821E-05
89,196,2.77333E-05
89,197,6.47667E-06
89,198,2.84289E-06
89,199,3.09107E-06
90,0,5.22152E-06
90,1,5.0586E-06
90,2,2.65059E-05
90,3,2.73E-05
90,4,1.58695E-05
90,5,1.24797E-05
90,6,3.11156E-05
90,7,3.17902E-05
90,8,4.89188E-05
90,9,7.63518E-05
90,10,5.72394E-05
90,11,5.7774E-05
90,12,0.000121074
90,13,0.000192149
90,14,9.3323E-05
90,15,0.000102051
90,16,0.000115261
90,17,8.14626E-05
90,18,8.27895E-05
90,19,0.000117496
90,20,0.000315072
90,21,0.00013848
90,22,0.000140993
90,23,0.000704693
90,24,0.00082001
90,25,0.000475579
90,26,0.000682345
90,27,0.000315221
90,28,0.000133583
90,29,0.000585244
90,30,0.000947835
90,31,0.000265461
90,32,0.000153955
90,33,0.000208647
90,34,0.000241733
90,35,0.000397198
90,36,0.000281492
90,37,0.00033651
90,38,0.000243505
90,39,0.000264856
90,40,0.001283129
90,41,0.000425135
90,42,0.00057401
90,43,0.000326219
90,44,0.000546188
90,45,0.000298871
90,46,0.000679602
90,47,0.00042658
90,48,0.000369056
90,49,0.000884871
90,50,0.001493354
90,51,0.000868743
90,52,0.001117633
90,53,0.001356666
90,54,0.001171244
90,55,0.001454167
90,56,0.000577668
90,57,0.000565761
90,58,0.001157518
90,59,0.001390512
90,60,0.00148337
90,61,0.001795188
90,62,0.001996002
90,63,0.002391966
90,64,0.002136934
90,65,0.001965406
90,66,0.003225671
90,67,0.002216296
90,68,0.003178737
90,69,0.002767565
90,70,0.001765559
90,71,0.002611033
90,72,0.002917165
90,73,0.002868685
90,74,0.004787501
90,75,0.006099377
90,76,0.004287647
90,77,0.005008997
90,78,0.004019005
90,79,0.006222881
90,80,0.006047894
90,81,0.008393062
90,82,0.008557827
90,83,0.009348278
90,84,0.010269258
90,85,0.01000185
90,86,0.0146334
90,87,0.013193157
90,88,0.016537022
90,89,0.01785211
90,90,0.021395545
90,91,0.02461274
90,92,0.028093723
90,93,0.031679627
90,94,0.040684616
90,95,0.039312039
90,96,0.048311726
90,97,0.050813701
90,98,0.053912926
90,99,0.051525675
90,100,0.053666345
90,101,0.054068476
90,102,0.045960531
90,103,0.042534938
90,104,0.039809425
90,105,0.03719955
90,106,0.030631256
90,107,0.027079123
90,108,0.023002569
90,109,0.021233047
90,110,0.018732278
90,111,0.017406247
90,112,0.017029863
90,113,0.015307413
90,114,0.013708769
90,115,0.01154515
90,116,0.012156575
90,117,0.010442781
90,118,0.008646886
90,119,0.006792042
90,120,0.006153218
90,121,0.004958687
90,122,0.00362137
90,123,0.003975911
90,124,0.005085059
90,125,0.002722177
90,126,0.002050038
90,127,0.003180449
90,128,0.002433864
90,129,0.004305647
90,130,0.001525675
90,131,0.001546029
90,132,0.002462556
90,133,0.001005924
90,134,0.001320316
90,135,0.001027392
90,136,0.001140806
90,137,0.001045635
90,138,0.002358487
90,139,0.001187507
90,140,0.002444325
90,141,0.000718327
90,142,0.001263163
90,143,0.000823554
90,144,0.002149225
90,145,0.002384074
90,146,0.000788586
90,147,0.000911586
90,148,0.000482088
90,149,0.001009246
90,150,0.000369713
90,151,0.000558674
90,152,0.001896471
90,153,0.000459246
90,154,0.001666239
90,155,0.001324846
90,156,0.000429586
90,157,0.000415331
90,158,0.000633707
90,159,0.000335829
90,160,0.000291827
90,161,0.000210734
90,162,0.000746474
90,163,0.000320386
90,164,0.000186965
90,165,0.001134192
90,166,0.000432759
90,167,0.000497717
90,168,0.000229087
90,169,0.00029337
90,170,0.000221187
90,171,0.000313823
90,172,0.000512743
90,173,0.000213103
90,174,0.000168932
90,175,0.000168307
90,176,0.000170109
90,177,0.000135764
90,178,0.000185906
90,179,0.000143737
90,180,0.000149351
90,181,0.000202966
90,182,0.001046574
90,183,0.000574022
90,184,0.000183253
90,185,0.00012993
90,186,6.96593E-05
90,187,0.000318938
90,188,5.87817E-05
90,189,5.17786E-05
90,190,2.30759E-05
90,191,5.25734E-05
90,192,5.42583E-05
90,193,5.20033E-05
90,194,3.07756E-05
90,195,1.59672E-05
90,196,1.35107E-05
90,197,2.89383E-05
90,198,1.27559E-05
90,199,1.9277E-06
91,0,2.17348E-06
91,1,2.70761E-05
91,2,2.03845E-05
91,3,1.94591E-05
91,4,4.26526E-05
91,5,4.92108E-05
91,6,4.33513E-05
91,7,6.05605E-05
91,8,5.40151E-05
91,9,3.8743E-05
91,10,5.16181E-05
91,11,5.43763E-05
91,12,5.73343E-05
91,13,6.8196E-05
91,14,9.33712E-05
91,15,0.000124381
91,16,0.00017054
91,17,0.000113568
91,18,0.000164111
91,19,9.08678E-05
91,20,9.92865E-05
91,21,0.000234597
91,22,0.000619862
91,23,0.000262719
91,24,0.000137302
91,25,0.000438032
91,26,0.000142572
91,27,0.000142346
91,28,0.000183379
91,29,0.000603867
91,30,0.002945399
91,31,0.001582701
91,32,0.000175918
91,33,0.000407402
91,34,0.00200299
91,35,0.000426265
91,36,0.000353454
91,37,0.0002292
91,38,0.000230385
91,39,0.000243433
91,40,0.00172028
91,41,0.000325468
91,42,0.000570396
91,43,0.000470307
91,44,0.002665863
91,45,0.000638228
91,46,0.000564767
91,47,0.001778846
91,48,0.000857908
91,49,0.001244856
91,50,0.000836316
91,51,0.000430857
91,52,0.000784091
91,53,0.000672504
91,54,0.001602405
91,55,0.002386993
91,56,0.000894464
91,57,0.000824996
91,58,0.001173796
91,59,0.00179296
91,60,0.001328772
91,61,0.001840832
91,62,0.00195773
91,63,0.000832662
91,64,0.002001921
91,65,0.00283979
91,66,0.001815019
91,67,0.004370261
91,68,0.00349627
91,69,0.004175146
91,70,0.002615568
91,71,0.003939065
91,72,0.003375826
91,73,0.003020863
91,74,0.002908688
91,75,0.003518865
91,76,0.007241037
91,77,0.006706732
91,78,0.005980696
91,79,0.006497116
91,80,0.006593978
91,81,0.0087808
91,82,0.010965404
91,83,0.010191379
91,84,0.010424512
91,85,0.011931369
91,86,0.014729805
91,87,0.014296582
91,88,0.014970997
91,89,0.021219592
91,90,0.022647532
91,91,0.024611019
91,92,0.029937682
91,93,0.034084436
91,94,0.035503031
91,95,0.038149585
91,96,0.043569022
91,97,0.043841962
91,98,0.049035094
91,99,0.044590452
91,100,0.046811063
91,101,0.048583363
91,102,0.040075342
91,103,0.039970584
91,104,0.035951621
91,105,0.033498168
91,106,0.035587064
91,107,0.02674502
91,108,0.022888526
91,109,0.018086274
91,110,0.018244418
91,111,0.017675715
91,112,0.018518095
91,113,0.01485815
91,114,0.01200321
91,115,0.012108015
91,116,0.009973093
91,117,0.008413011
91,118,0.007423677
91,119,0.007038865
91,120,0.004544001
91,121,0.00469937
91,122,0.004300287
91,123,0.00470196
91,124,0.00449981
91,125,0.004236791
91,126,0.004320892
91,127,0.004267512
91,128,0.002799291
91,129,0.003672197
91,130,0.002699998
91,131,0.0022638
91,132,0.002443308
91,133,0.002209084
91,134,0.002199078
91,135,0.000976508
91,136,0.000992393
91,137,0.000998728
91,138,0.001468941
91,139,0.001319036
91,140,0.001096009
91,141,0.000666494
91,142,0.001587253
91,143,0.00170259
91,144,0.002552703
91,145,0.001307363
91,146,0.001310078
91,147,0.000462713
91,148,0.000522879
91,149,0.000601783
91,150,0.000418095
91,151,0.000352559
91,152,0.000361357
91,153,0.000442898
91,154,0.000764154
91,155,0.001804915
91,156,0.000436839
91,157,0.000280396
91,158,0.00052915
91,159,0.000378347
91,160,0.000281019
91,161,0.000280947
91,162,0.000621128
91,163,0.000188872
91,164,0.000167944
91,165,0.000184712
91,166,0.000198322
91,167,0.000727357
91,168,0.000254331
91,169,0.000339977
91,170,0.000496353
91,171,0.000681907
91,172,0.000378393
91,173,0.000835855
91,174,0.000208864
91,175,0.000365958
91,176,0.000276624
91,177,0.000190609
91,178,0.00146529
91,179,0.00051528
91,180,0.000175788
91,181,0.000164644
91,182,0.000104598
91,183,0.0001192
91,184,8.63797E-05
91,185,7.58331E-05
91,186,8.90544E-05
91,187,7.60819E-05
91,188,7.50718E-05
91,189,7.50297E-05
91,190,6.28723E-05
91,191,3.97342E-05
91,192,6.79887E-05
91,193,4.22105E-05
91,194,1.42266E-05
91,195,3.49759E-05
91,196,1.13118E-05
91,197,1.16511E-05
91,198,2.83592E-05
91,199,1.91921E-05
92,0,1.17949E-05
92,1,2.74492E-05
92,2,3.84486E-05
92,3,4.01848E-05
92,4,3.87678E-05
92,5,3.09767E-05
92,6,4.17135E-05
92,7,2.79671E-05
92,8,3.02974E-05
92,9,5.4576E-05
92,10,4.70521E-05
92,11,6.19512E-05
92,12,6.79501E-05
92,13,0.000136437
92,14,0.000269485
92,15,8.60778E-05
92,16,8.43486E-05
92,17,0.000105013
92,18,0.000117422
92,19,0.000106631
92,20,0.000266178
92,21,0.000114494
92,22,0.000104447
92,23,0.000175718
92,24,0.000773908
92,25,0.000657006
92,26,0.000478265
92,27,0.000211382
92,28,0.000687129
92,29,0.000144017
92,30,0.0004133
92,31,0.000153704
92,32,0.000364413
92,33,0.000491276
92,34,0.000529973
92,35,0.000817258
92,36,0.000984915
92,37,0.000208854
92,38,0.00031262
92,39,0.000281748
92,40,0.000323526
92,41,0.000409475
92,42,0.002373126
92,43,0.000395203
92,44,0.000524564
92,45,0.000777621
92,46,0.000486808
92,47,0.000395519
92,48,0.000734513
92,49,0.000719111
92,50,0.000741903
92,51,0.000423725
92,52,0.000511224
92,53,0.001372469
92,54,0.001341991
92,55,0.001292138
92,56,0.000607313
92,57,0.000745306
92,58,0.000782468
92,59,0.001340585
92,60,0.001706751
92,61,0.002472051
92,62,0.001439465
92,63,0.001449962
92,64,0.001234474
92,65,0.001188989
92,66,0.001801804
92,67,0.001634596
92,68,0.003471805
92,69,0.00223268
92,70,0.002633936
92,71,0.005765378
92,72,0.003501625
92,73,0.002840696
92,74,0.004269904
92,75,0.002799605
92,76,0.005048407
92,77,0.005501448
92,78,0.005460322
92,79,0.007138386
92,80,0.006476047
92,81,0.008608711
92,82,0.008412425
92,83,0.010155208
92,84,0.014782456
92,85,0.011358851
92,86,0.012515969
92,87,0.015709334
92,88,0.014236937
92,89,0.019696453
92,90,0.021679584
92,91,0.027281664
92,92,0.030067754
92,93,0.036199353
92,94,0.03450553
92,95,0.039002377
92,96,0.042330178
92,97,0.041259872
92,98,0.043567568
92,99,0.046052513
92,100,0.043493971
92,101,0.044554786
92,102,0.044944857
92,103,0.043581069
92,104,0.035402086
92,105,0.041373974
92,106,0.033423977
92,107,0.024176947
92,108,0.023291758
92,109,0.022066248
92,110,0.02097859
92,111,0.019031344
92,112,0.015587216
92,113,0.015396608
92,114,0.014314108
92,115,0.010172198
92,116,0.007699398
92,117,0.005949542
92,118,0.007638374
92,119,0.005030851
92,120,0.006255532
92,121,0.004213353
92,122,0.004008886
92,123,0.005192201
92,124,0.005096082
92,125,0.004621209
92,126,0.005278921
92,127,0.00626157
92,128,0.003804872
92,129,0.00571883
92,130,0.003930633
92,131,0.003723027
92,132,0.002604422
92,133,0.003067261
92,134,0.001997493
92,135,0.001833985
92,136,0.002161083
92,137,0.002120108
92,138,0.001119488
92,139,0.000809993
92,140,0.001837902
92,141,0.001366029
92,142,0.000890659
92,143,0.001018634
92,144,0.001090796
92,145,0.000535361
92,146,0.0009082
92,147,0.000770964
92,148,0.000605101
92,149,0.000433965
92,150,0.000532186
92,151,0.00038054
92,152,0.000383169
92,153,0.001100585
92,154,0.000646932
92,155,0.000579667
92,156,0.0003705
92,157,0.000334967
92,158,0.000286061
92,159,0.000266271
92,160,0.000584289
92,161,0.000861436
92,162,0.0008985
92,163,0.000539564
92,164,0.000179475
92,165,0.000135427
92,166,0.000162004
92,167,0.000442076
92,168,0.000242473
92,169,0.000185973
92,170,0.000600485
92,171,0.000195993
92,172,0.000197837
92,173,0.000202497
92,174,0.000200699
92,175,0.000197688
92,176,0.000202006
92,177,0.001060795
92,178,0.001072707
92,179,0.000179245
92,180,0.000278525
92,181,0.000516531
92,182,0.000459797
92,183,0.000136932
92,184,0.000151438
92,185,0.000123039
92,186,0.000106194
92,187,8.04185E-05
92,188,0.000143774
92,189,0.000350283
92,190,5.36433E-05
92,191,5.66224E-05
92,192,1.91423E-05
92,193,4.98193E-05
92,194,4.40891E-05
92,195,2.27457E-05
92,196,2.74913E-30
92,197,2.67359E-30
92,198,2.44845E-30
92,199,2.40835E-30
93,0,7.55152E-06
93,1,2.04937E-05
93,2,2.24758E-05
93,3,2.20282E-05
93,4,4.12579E-05
93,5,4.25331E-05
93,6,3.00597E-05
93,7,3.26549E-05
93,8,5.74928E-05
93,9,8.20131E-05
93,10,0.00026034
93,11,5.75532E-05
93,12,0.00021759
93,13,8.84785E-05
93,14,5.70727E-05
93,15,6.81938E-05
93,16,0.000115353
93,17,0.000145147
93,18,0.000100209
93,19,0.000234962
93,20,0.000117878
93,21,0.000235744
93,22,0.000122464
93,23,0.000652245
93,24,0.000508732
93,25,0.000849635
93,26,0.000944817
93,27,0.000353856
93,28,0.000422497
93,29,0.000704007
93,30,0.000295603
93,31,0.000188448
93,32,0.000251191
93,33,0.000251787
93,34,0.000337758
93,35,0.000607651
93,36,0.000452272
93,37,0.000320383
93,38,0.000554637
93,39,0.000311461
93,40,0.000268602
93,41,0.001694457
93,42,0.000652687
93,43,0.000512763
93,44,0.000463767
93,45,0.000865701
93,46,0.000820988
93,47,0.00067215
93,48,0.000361009
93,49,0.000714396
93,50,0.00082478
93,51,0.000635851
93,52,0.000828206
93,53,0.00076236
93,54,0.000565793
93,55,0.001185794
93,56,0.000906633
93,57,0.000709593
93,58,0.000557727
93,59,0.001361607
93,60,0.002310354
93,61,0.001910267
93,62,0.001336429
93,63,0.001372686
93,64,0.001339059
93,65,0.002128957
93,66,0.002921075
93,67,0.003946579
93,68,0.003403
93,69,0.004426515
93,70,0.003349447
93,71,0.002824655
93,72,0.002895599
93,73,0.002649839
93,74,0.004981604
93,75,0.003467484
93,76,0.004751478
93,77,0.004068565
93,78,0.005777286
93,79,0.005235057
93,80,0.008431746
93,81,0.009068396
93,82,0.008916229
93,83,0.009852587
93,84,0.012074226
93,85,0.015339626
93,86,0.013790369
93,87,0.019064499
93,88,0.015867412
93,89,0.016703287
93,90,0.02154401
93,91,0.028892893
93,92,0.031505698
93,93,0.035832435
93,94,0.033920184
93,95,0.038764745
93,96,0.042159368
93,97,0.047967546
93,98,0.048780268
93,99,0.044754885
93,100,0.049474582
93,101,0.045395673
93,102,0.050644209
93,103,0.047119987
93,104,0.037171551
93,105,0.034128661
93,106,0.03781
93,107,0.031146922
93,108,0.025090524
93,109,0.021270154
93,110,0.023350655
93,111,0.018831575
93,112,0.017752062
93,113,0.016167722
93,114,0.011656607
93,115,0.012188781
93,116,0.008127356
93,117,0.008672919
93,118,0.008418761
93,119,0.007140653
93,120,0.004368153
93,121,0.005223724
93,122,0.004846766
93,123,0.004798723
93,124,0.005231794
93,125,0.003320961
93,126,0.003455193
93,127,0.004698419
93,128,0.004152176
93,129,0.004199809
93,130,0.003812417
93,131,0.002509271
93,132,0.00472551
93,133,0.002754592
93,134,0.002700109
93,135,0.002261382
93,136,0.002109314
93,137,0.000957872
93,138,0.001086636
93,139,0.001136289
93,140,0.001378134
93,141,0.002300536
93,142,0.00273448
93,143,0.003219532
93,144,0.001298087
93,145,0.001146348
93,146,0.000882813
93,147,0.000535597
93,148,0.000798787
93,149,0.001503787
93,150,0.001077719
93,151,0.000665801
93,152,0.001174495
93,153,0.000421086
93,154,0.000442277
93,155,0.000434861
93,156,0.000426779
93,157,0.000370656
93,158,0.000376843
93,159,0.000673522
93,160,0.000279192
93,161,0.000412464
93,162,0.000497732
93,163,0.000270448
93,164,0.000224862
93,165,0.000357097
93,166,0.000226332
93,167,0.0001932
93,168,0.00017108
93,169,0.000264738
93,170,0.000190272
93,171,0.000241179
93,172,0.000346487
93,173,0.001428341
93,174,0.000188065
93,175,0.000157
93,176,0.000221303
93,177,0.000247062
93,178,0.000307312
93,179,0.000552415
93,180,7.08155E-05
93,181,0.000712518
93,182,0.00016289
93,183,8.16518E-05
93,184,0.000105435
93,185,0.000111075
93,186,0.000140198
93,187,0.000140027
93,188,0.000152689
93,189,0.000116862
93,190,7.26283E-05
93,191,5.77059E-05
93,192,3.63344E-05
93,193,4.06562E-05
93,194,4.81469E-05
93,195,4.02604E-05
93,196,2.4396E-05
93,197,5.2528E-08
93,198,2.85857E-30
93,199,3.51875E-30
94,0,4.41785E-06
94,1,2.70345E-05
94,2,3.04266E-05
94,3,2.2748E-05
94,4,1.61317E-05
94,5,4.20204E-05
94,6,4.56927E-05
94,7,4.63058E-05
94,8,4.65639E-05
94,9,7.56641E-05
94,10,0.000341722
94,11,0.000108739
94,12,0.000309884
94,13,0.000105367
94,14,9.01127E-05
94,15,8.39358E-05
94,16,9.09287E-05
94,17,5.26756E-05
94,18,5.84368E-05
94,19,0.000374296
94,20,0.000116229
94,21,0.000160396
94,22,0.000250121
94,23,0.000746944
94,24,0.000577471
94,25,0.000971722
94,26,0.000446878
94,27,0.000323669
94,28,0.000169423
94,29,0.000147056
94,30,0.000251117
94,31,0.000727622
94,32,0.000781935
94,33,0.000753702
94,34,0.000334845
94,35,0.000563396
94,36,0.000344119
94,37,0.000206166
94,38,0.000344083
94,39,0.000196366
94,40,0.000306594
94,41,0.000726146
94,42,0.000818926
94,43,0.000448802
94,44,0.000387212
94,45,0.000553325
94,46,0.000459544
94,47,0.000543421
94,48,0.000589555
94,49,0.000899211
94,50,0.000760919
94,51,0.000857637
94,52,0.0005335
94,53,0.000697736
94,54,0.000595158
94,55,0.000564289
94,56,0.000624749
94,57,0.000634191
94,58,0.000711775
94,59,0.001759356
94,60,0.001180375
94,61,0.001544942
94,62,0.002644775
94,63,0.001676393
94,64,0.001797326
94,65,0.003223968
94,66,0.002949457
94,67,0.003796162
94,68,0.003048259
94,69,0.003524907
94,70,0.00212695
94,71,0.003020777
94,72,0.003396687
94,73,0.003416353
94,74,0.004344373
94,75,0.003268937
94,76,0.003640097
94,77,0.003444107
94,78,0.005241823
94,79,0.006338431
94,80,0.007249148
94,81,0.00833216
94,82,0.00979736
94,83,0.009781594
94,84,0.01398043
94,85,0.012540969
94,86,0.015783108
94,87,0.018862362
94,88,0.018335329
94,89,0.018137575
94,90,0.022997308
94,91,0.024468521
94,92,0.028086831
94,93,0.032192486
94,94,0.035708227
94,95,0.034931034
94,96,0.040264089
94,97,0.041938909
94,98,0.041512506
94,99,0.046922502
94,100,0.046331062
94,101,0.040650856
94,102,0.045723689
94,103,0.04231031
94,104,0.037886165
94,105,0.036477312
94,106,0.029281367
94,107,0.028139877
94,108,0.02550277
94,109,0.027234194
94,110,0.019362946
94,111,0.018182529
94,112,0.016002991
94,113,0.013717697
94,114,0.011569286
94,115,0.008652475
94,116,0.007650711
94,117,0.00992638
94,118,0.007033367
94,119,0.005640284
94,120,0.00503674
94,121,0.00583118
94,122,0.005807157
94,123,0.007529335
94,124,0.005615611
94,125,0.005818585
94,126,0.004612763
94,127,0.003084915
94,128,0.003635693
94,129,0.004304107
94,130,0.002418852
94,131,0.003112368
94,132,0.002657738
94,133,0.002365282
94,134,0.001820406
94,135,0.001311267
94,136,0.002203034
94,137,0.002272107
94,138,0.001841903
94,139,0.00085002
94,140,0.000587939
94,141,0.001381304
94,142,0.000981353
94,143,0.00140456
94,144,0.001175785
94,145,0.000893091
94,146,0.000469263
94,147,0.000860219
94,148,0.001317407
94,149,0.000749132
94,150,0.000506931
94,151,0.00067868
94,152,0.000736579
94,153,0.00046504
94,154,0.000422596
94,155,0.00028901
94,156,0.000297064
94,157,0.000379221
94,158,0.000456602
94,159,0.00030988
94,160,0.000443742
94,161,0.000264997
94,162,0.000785152
94,163,0.00097477
94,164,0.000446117
94,165,0.000370655
94,166,0.000209288
94,167,0.000216249
94,168,0.00072203
94,169,0.000135595
94,170,0.000100898
94,171,0.000641397
94,172,0.000370033
94,173,0.000128756
94,174,0.000171027
94,175,0.000221714
94,176,0.000184683
94,177,0.000212437
94,178,0.000188692
94,179,0.000412054
94,180,0.000104833
94,181,0.000192875
94,182,0.000348704
94,183,0.00013968
94,184,0.000119809
94,185,0.000787947
94,186,6.4332E-05
94,187,6.85166E-05
94,188,0.000120793
94,189,8.66017E-05
94,190,0.000173604
94,191,5.43787E-05
94,192,5.5465E-05
94,193,3.19376E-05
94,194,3.10497E-05
94,195,4.91621E-05
94,196,4.3675E-05
94,197,4.48967E-05
94,198,2.38045E-05
94,199,5.24166E-06
95,0,1.62971E-05
95,1,7.29153E-06
95,2,7.66203E-06
95,3,4.47146E-05
95,4,3.93358E-05
95,5,2.02811E-05
95,6,2.50445E-05
95,7,6.18835E-05
95,8,7.47575E-05
95,9,9.75001E-05
95,10,0.000398678
95,11,0.000101505
95,12,0.000377827
95,13,7.16039E-05
95,14,9.67493E-05
95,15,0.000106848
95,16,8.18212E-05
95,17,6.28048E-05
95,18,0.000124349
95,19,0.000136933
95,20,0.000586509
95,21,0.00020294
95,22,0.00021733
95,23,0.000908164
95,24,0.001364669
95,25,0.000604717
95,26,0.000377079
95,27,0.000643705
95,28,0.000510847
95,29,0.000340389
95,30,0.000303843
95,31,0.000522237
95,32,0.002253992
95,33,0.000601756
95,34,0.000655426
95,35,0.0010499
95,36,0.000786656
95,37,0.000402359
95,38,0.000207899
95,39,0.000342853
95,40,0.000859508
95,41,0.001451188
95,42,0.001506871
95,43,0.000421331
95,44,0.000881594
95,45,0.000980242
95,46,0.000361758
95,47,0.000444076
95,48,0.000651488
95,49,0.000547231
95,50,0.000895788
95,51,0.000789501
95,52,0.001052082
95,53,0.000648701
95,54,0.000954053
95,55,0.002641413
95,56,0.001288715
95,57,0.000921062
95,58,0.000848956
95,59,0.000642195
95,60,0.001159258
95,61,0.000894366
95,62,0.001524313
95,63,0.001867507
95,64,0.001566976
95,65,0.001401166
95,66,0.001790395
95,67,0.003198979
95,68,0.004308475
95,69,0.001772881
95,70,0.003215316
95,71,0.004943909
95,72,0.003993871
95,73,0.002841321
95,74,0.005718082
95,75,0.004321266
95,76,0.003977836
95,77,0.004513873
95,78,0.003766401
95,79,0.005347213
95,80,0.006305755
95,81,0.008241235
95,82,0.009112612
95,83,0.01019843
95,84,0.009293321
95,85,0.01607116
95,86,0.017636339
95,87,0.017243201
95,88,0.020112825
95,89,0.019211237
95,90,0.022393371
95,91,0.026556888
95,92,0.034446287
95,93,0.03506158
95,94,0.036939254
95,95,0.033735565
95,96,0.044691607
95,97,0.039414661
95,98,0.042845722
95,99,0.044790674
95,100,0.042817276
95,101,0.042140536
95,102,0.039006461
95,103,0.045356376
95,104,0.040309728
95,105,0.033965644
95,106,0.028991668
95,107,0.028058572
95,108,0.027233436
95,109,0.021967851
95,110,0.020051591
95,111,0.015231796
95,112,0.016458222
95,113,0.013632711
95,114,0.012852276
95,115,0.011646878
95,116,0.009994842
95,117,0.009154993
95,118,0.007254922
95,119,0.006246914
95,120,0.007759992
95,121,0.006749317
95,122,0.00798653
95,123,0.008486527
95,124,0.005789332
95,125,0.008493218
95,126,0.004351255
95,127,0.003401692
95,128,0.004140412
95,129,0.002750744
95,130,0.003296734
95,131,0.00337109
95,132,0.003294492
95,133,0.001674314
95,134,0.002094399
95,135,0.001610443
95,136,0.001046723
95,137,0.002090718
95,138,0.000934429
95,139,0.001475161
95,140,0.002573668
95,141,0.00134538
95,142,0.002124572
95,143,0.001662615
95,144,0.000906654
95,145,0.000612288
95,146,0.00084273
95,147,0.000485657
95,148,0.000482448
95,149,0.000531106
95,150,0.000407446
95,151,0.000952885
95,152,0.00181938
95,153,0.000807626
95,154,0.000414822
95,155,0.000332972
95,156,0.00030373
95,157,0.000350449
95,158,0.002120931
95,159,0.000839274
95,160,0.001415295
95,161,0.000281969
95,162,0.00027807
95,163,0.001478648
95,164,0.000338138
95,165,0.000256215
95,166,0.000285416
95,167,0.000219287
95,168,0.000219939
95,169,0.000189741
95,170,0.000137231
95,171,8.35005E-05
95,172,0.000106673
95,173,0.000132448
95,174,0.000113912
95,175,0.00016699
95,176,0.000223831
95,177,0.000187376
95,178,0.000165943
95,179,0.00027269
95,180,0.000127883
95,181,0.000400232
95,182,0.000497544
95,183,0.0001103
95,184,0.002136705
95,185,0.000304756
95,186,0.00012667
95,187,0.000132428
95,188,5.93984E-05
95,189,0.000118899
95,190,0.000136756
95,191,0.000145721
95,192,9.74135E-05
95,193,7.90761E-05
95,194,4.30809E-05
95,195,4.39833E-05
95,196,3.33497E-05
95,197,2.39867E-05
95,198,2.58462E-05
95,199,8.42992E-06
96,0,1.77386E-30
96,1,9.466E-06
96,2,2.12548E-05
96,3,9.09311E-06
96,4,2.02517E-05
96,5,3.8663E-05
96,6,6.5037E-05
96,7,6.7701E-05
96,8,7.38783E-05
96,9,0.000156416
96,10,0.000129663
96,11,0.000106703
96,12,0.000633372
96,13,0.000123366
96,14,0.000111165
96,15,0.000103498
96,16,9.4695E-05
96,17,0.000467746
96,18,0.000142867
96,19,0.000468605
